pool_id,cif_id,source,n_atoms,n_metal_atoms,metal_fraction,formula_weight,cell_volume,density
coremof__GAJVEU_charged,GAJVEU_charged,coremof,170,6,0.03529411764705882,1881.676640000001,47057.53479427249,0.06639951678490667
coremof__GAJVIY_charged,GAJVIY_charged,coremof,516,12,0.023255813953488372,4997.015679999952,96561.3607453656,0.08593229930690398
coremof__GAJZAU_clean,GAJZAU_clean,coremof,104,4,0.038461538461538464,1444.1894079999975,56939.24582848127,0.04211739893390659
coremof__GAJZUO_clean,GAJZUO_clean,coremof,104,4,0.038461538461538464,1236.1822080000009,54409.658794627016,0.037727287678241364
coremof__GALCAZ_clean,GALCAZ_clean,coremof,280,8,0.02857142857142857,2981.5271200000016,84366.84925674727,0.05868350311175612
coremof__GALHOS_ion_b,GALHOS_ion_b,coremof,599,8,0.01335559265442404,5498.376699999939,75891.59558064835,0.12030672491963286
coremof__GALJAG_clean,GALJAG_clean,coremof,212,4,0.018867924528301886,2380.9593600000076,57452.856478272,0.06881600455779219
coremof__GAPDUX_clean,GAPDUX_clean,coremof,84,12,0.14285714285714285,1416.6917171199989,38657.446747655405,0.06085430206921446
coremof__GAPNOD_clean,GAPNOD_clean,coremof,128,8,0.0625,3209.0874399999943,48873.988699273206,0.10903172022738176
coremof__GATBUZ_charged,GATBUZ_charged,coremof,202,6,0.0297029702970297,2001.9528000000018,48178.253854364775,0.06900044248050488
coremof__GATJIV_charged,GATJIV_charged,coremof,447,3,0.006711409395973154,4434.95891999999,91029.22939555212,0.08090173446844502
coremof__GAWMOI_clean,GAWMOI_clean,coremof,56,2,0.03571428571428571,930.124180000001,33069.34269658815,0.04670511754195353
coremof__GAXVUY_clean,GAXVUY_clean,coremof,136,8,0.058823529411764705,1734.8676800000005,48346.82786090886,0.05958644414706286
coremof__GAYFUJ_clean,GAYFUJ_clean,coremof,90,6,0.06666666666666667,1467.2025599999986,33737.21124835116,0.07221542858301898
coremof__GAYGAQ_clean_h,GAYGAQ_clean_h,coremof,30,2,0.06666666666666667,391.33752,39283.51147656361,0.016542086380797336
coremof__GAZZIS01_charged,GAZZIS01_charged,coremof,328,4,0.012195121951219513,3166.0299999999997,58719.25126606985,0.08953309839060343
coremof__GEDQIR_clean,GEDQIR_clean,coremof,128,4,0.03125,1817.9192799999992,34344.67390866136,0.08789502536531732
coremof__GEDQUD_charged,GEDQUD_charged,coremof,152,4,0.02631578947368421,2157.86752,51308.0501744828,0.06983744861326484
coremof__GEDSEP_clean,GEDSEP_clean,coremof,160,4,0.025,2146.175599999999,46301.245746932414,0.07697003331319234
coremof__GEFFUT_clean,GEFFUT_clean,coremof,298,6,0.020134228187919462,3052.081490000005,35753.66965401665,0.14175049995245406
coremof__GEVXIQ_clean,GEVXIQ_clean,coremof,64,4,0.0625,1379.3542399999994,36843.00766088959,0.062168420756587246
coremof__GIFKEL_clean,GIFKEL_clean,coremof,34,2,0.058823529411764705,391.37863999999985,40605.059480778495,0.016005382823301238
coremof__GIQXUA_clean,GIQXUA_clean,coremof,66,6,0.09090909090909091,1526.7659359999975,45248.07979290916,0.05603010103158922
coremof__GIQYOV_clean,GIQYOV_clean,coremof,78,6,0.07692307692307693,1566.1423559999969,49115.70560252771,0.0529492661072779
coremof__GISZUD_clean,GISZUD_clean,coremof,20,4,0.2,641.8152000000003,46996.91651664,0.02267721570116933
coremof__GIWBIY_charged,GIWBIY_charged,coremof,364,8,0.02197802197802198,4130.0128383999845,38253.17548724187,0.1792804800221098
coremof__GIXGOK_clean,GIXGOK_clean,coremof,600,24,0.04,8606.160959999937,109896.97212780401,0.13003876458860195
coremof__GIYTAK_clean,GIYTAK_clean,coremof,75,3,0.04,945.7825200000016,45149.924142906304,0.03478430701226655
coremof__GIZVER_clean,GIZVER_clean,coremof,150,10,0.06666666666666667,2018.3237899999988,67613.64546428066,0.04956847806873134
coremof__GOGWAB_clean,GOGWAB_clean,coremof,42,2,0.047619047619047616,695.3297600000002,39109.66620342069,0.029522681800557386
coremof__GOJFAN_charged,GOJFAN_charged,coremof,348,20,0.05747126436781609,8905.876119999986,91990.37500328802,0.1607619842731527
coremof__GOMPOO_clean,GOMPOO_clean,coremof,80,12,0.15,1531.4641671999982,42300.07033071074,0.060119429089632484
coremof__GOQTIR_clean,GOQTIR_clean,coremof,84,4,0.047619047619047616,1254.264000000001,51922.63943839953,0.04011264439476236
coremof__GOSDEZ_clean,GOSDEZ_clean,coremof,492,12,0.024390243902439025,5784.947359999936,77849.1628128984,0.1233941476363936
coremof__GOSRIP_clean,GOSRIP_clean,coremof,168,20,0.11904761904761904,3712.282419200017,54516.03227553234,0.11307480985003125
coremof__GOTDIE_clean,GOTDIE_clean,coremof,580,12,0.020689655172413793,6281.558199999948,112672.28464796903,0.09257620738597055
coremof__GOVWOF_clean,GOVWOF_clean,coremof,384,18,0.046875,4777.467809999976,119831.89198960396,0.06620250925035175
coremof__GOWHOR_clean,GOWHOR_clean,coremof,70,2,0.02857142857142857,685.1760000000004,34974.519087100416,0.03253115540097192
coremof__GOYPER_clean,GOYPER_clean,coremof,52,4,0.07692307692307693,763.5892800000001,41380.288995515904,0.030641879529028113
coremof__GOYXEZ_clean,GOYXEZ_clean,coremof,136,8,0.058823529411764705,2368.216480000003,42305.02326796364,0.0929562420589406
coremof__GUFBOA_clean,GUFBOA_clean,coremof,156,2,0.01282051282051282,1774.5829200000014,52025.833005940716,0.05664040526260521
coremof__GUFBUG_clean,GUFBUG_clean,coremof,260,4,0.015384615384615385,3280.355680000006,51819.91676399607,0.10511708816112661
coremof__GUJGAU_clean,GUJGAU_clean,coremof,188,4,0.02127659574468085,2246.5310999999974,40836.12545355684,0.09135177773230549
coremof__GUJREK_clean,GUJREK_clean,coremof,212,8,0.03773584905660377,2446.3145600000003,39430.88287980625,0.10302079485399415
coremof__GUJVOX_clean,GUJVOX_clean,coremof,90,2,0.022222222222222223,944.6810900000003,41925.296218326104,0.037416070890814127
coremof__GUKFEY_clean,GUKFEY_clean,coremof,428,8,0.018691588785046728,4664.266399999973,65017.63785998397,0.11912454572571589
coremof__GUKXIU_clean,GUKXIU_clean,coremof,68,8,0.11764705882352941,1523.3576799999992,43290.73600975402,0.0584327080850551
coremof__GULWAM_clean,GULWAM_clean,coremof,600,8,0.013333333333333334,6405.244639999923,56212.166603450874,0.18921453483341039
coremof__GUPNUC01_clean,GUPNUC01_clean,coremof,20,2,0.1,476.94260000000037,38290.527626088515,0.020683491947657992
coremof__GURPIT_clean,GURPIT_clean,coremof,160,16,0.1,2950.277490000007,82835.51925678183,0.059141912471979974
coremof__GURTIX_charged,GURTIX_charged,coremof,320,16,0.05,5079.057279999961,40612.40440128,0.20766987720316438
coremof__GURZID_clean,GURZID_clean,coremof,80,8,0.1,1520.1926399999982,54320.55573672,0.04647116056236084
coremof__GUXPOF_clean,GUXPOF_clean,coremof,158,4,0.02531645569620253,1493.115740000001,49406.8476162502,0.05018286202922788
coremof__HABRAF_manual,HABRAF_manual,coremof,744,24,0.03225806451612903,8443.193279999905,36670.01319550813,0.38233562157571943
coremof__HAFGUQ_clean,HAFGUQ_clean,coremof,48,4,0.08333333333333333,1042.694656000001,43321.62219274801,0.03996699853757762
coremof__HAHPOW_clean,HAHPOW_clean,coremof,340,16,0.047058823529411764,4368.882799999965,59128.461961041765,0.12269388254300734
coremof__HAJLOU_clean,HAJLOU_clean,coremof,189,3,0.015873015873015872,1657.4991599999985,24320.775411338742,0.11316835345445009
coremof__HAKCIG_clean,HAKCIG_clean,coremof,234,6,0.02564102564102564,2843.8344000000075,40859.05003662925,0.11557532825426792
coremof__HAKSIY_clean,HAKSIY_clean,coremof,150,10,0.06666666666666667,1857.3228399999994,53653.83076447628,0.057482515063033535
coremof__HAKSOE_clean,HAKSOE_clean,coremof,150,10,0.06666666666666667,2573.212840000004,55367.888147213846,0.07717326035870771
coremof__HAKTAR_clean,HAKTAR_clean,coremof,150,10,0.06666666666666667,2349.6736200000014,55657.66852126189,0.07010219693767697
coremof__HAKVOH_clean,HAKVOH_clean,coremof,154,12,0.07792207792207792,2533.1726800000038,28731.762511282774,0.14640355585328219
coremof__HAQJIV_clean,HAQJIV_clean,coremof,147,6,0.04081632653061224,1654.3570199999965,30064.168116079923,0.09137536921717261
coremof__HASNOH_clean,HASNOH_clean,coremof,116,8,0.06896551724137931,2751.7679200000057,58859.628294507005,0.07763246669709377
coremof__HAWWIN_clean,HAWWIN_clean,coremof,164,8,0.04878048780487805,3195.6481600000097,61427.831903526654,0.08638590111925747
coremof__HAWWOT_clean,HAWWOT_clean,coremof,164,8,0.04878048780487805,3195.6481600000097,62570.16990744502,0.08480876143756516
coremof__HAXJEX_clean,HAXJEX_clean,coremof,170,8,0.047058823529411764,2104.55816,37206.370927224474,0.09392749025287729
coremof__HEDTER_clean,HEDTER_clean,coremof,336,4,0.011904761904761904,2821.7058400000037,51869.823139368964,0.09033292381166924
coremof__HEFFAB_charged,HEFFAB_charged,coremof,398,14,0.035175879396984924,4816.844919999961,58257.58417694167,0.13729644441005698
coremof__HEGNAJ_clean,HEGNAJ_clean,coremof,192,12,0.0625,2509.7789489999936,59263.6554051381,0.07032279674370968
coremof__HEKTAU_clean,HEKTAU_clean,coremof,168,4,0.023809523809523808,1859.1058400000031,33123.097363876615,0.09320136466558114
coremof__HEZSEK_clean,HEZSEK_clean,coremof,136,8,0.058823529411764705,1956.335519999997,41611.32165644665,0.0780694154624126
coremof__HIBGIJ_clean,HIBGIJ_clean,coremof,108,12,0.1111111111111111,1739.6750999999967,47004.089000359694,0.06145845027906295
coremof__HICZAW_clean,HICZAW_clean,coremof,148,4,0.02702702702702703,2034.4635999999978,36415.39903249261,0.09277136533259701
coremof__HIDBON_clean,HIDBON_clean,coremof,128,4,0.03125,1622.68504,39642.719573650356,0.06797040996900677
coremof__HIFVUO01_clean,HIFVUO01_clean,coremof,102,6,0.058823529411764705,1197.285840000001,64363.08470633158,0.030889444163191566
coremof__HIFZAY_charged,HIFZAY_charged,coremof,282,6,0.02127659574468085,3320.851833600007,66711.77047543426,0.08266013875487926
coremof__HIGRIA_clean,HIGRIA_clean,coremof,154,10,0.06493506493506493,2046.4358299999983,41847.45365670594,0.08120414376659314
coremof__HIJSOK_clean,HIJSOK_clean,coremof,352,16,0.045454545454545456,4321.85751999998,47001.83458685887,0.15268793899899066
coremof__HIQNUS_clean,HIQNUS_clean,coremof,102,2,0.0196078431372549,1051.6028799999992,38351.129247548786,0.045532627045152284
coremof__HISGIB_clean,HISGIB_clean,coremof,60,2,0.03333333333333333,874.3603438000009,44542.7481542285,0.03259586732588876
coremof__HIWLUW_clean,HIWLUW_clean,coremof,46,6,0.13043478260869565,1032.2932160000005,51715.05550795171,0.03314630906836372
coremof__HIYGIH_clean,HIYGIH_clean,coremof,536,24,0.04477611940298507,7160.912639999925,130217.51779896233,0.09131624832219289
coremof__HOCDOU_clean,HOCDOU_clean,coremof,45,5,0.1111111111111111,874.7450290000007,46918.87078204356,0.030958722359630177
coremof__HOGJUK_clean,HOGJUK_clean,coremof,118,10,0.0847457627118644,2116.0707799999955,40792.1297476882,0.08613961123419558
coremof__HOJNOL_clean,HOJNOL_clean,coremof,100,4,0.04,1164.5134079999993,37661.29202764425,0.05134502571351267
coremof__HOKGUJ_clean,HOKGUJ_clean,coremof,104,8,0.07692307692307693,1412.1706799999963,51760.02056233941,0.045304552768150895
coremof__HOQMIL03_clean,HOQMIL03_clean,coremof,112,4,0.03571428571428571,1130.0452799999987,43907.364092761134,0.04273734880788035
coremof__HOQNEI_clean,HOQNEI_clean,coremof,112,4,0.03571428571428571,1130.0452799999987,42899.143934798296,0.04374176643988447
coremof__HORHAY_clean,HORHAY_clean,coremof,158,2,0.012658227848101266,1420.213039999996,54048.44499522207,0.043633433598750514
coremof__HOWPEQ_clean,HOWPEQ_clean,coremof,120,8,0.06666666666666667,1951.8636799999958,47951.259752163096,0.06759250768529444
coremof__HOWPUF_clean,HOWPUF_clean,coremof,172,8,0.046511627906976744,2124.468719999998,65344.104021240004,0.05398747688365271
coremof__HOWQEQ_clean,HOWQEQ_clean,coremof,208,8,0.038461538461538464,2844.8478400000045,49916.02973504,0.09463855602955736
coremof__HOXKUB_clean,HOXKUB_clean,coremof,164,8,0.04878048780487805,3426.0321600000057,39783.80036170629,0.14299941668177002
coremof__HOXSUK_clean,HOXSUK_clean,coremof,162,6,0.037037037037037035,1777.4711199999988,54745.219037610324,0.05391448397503923
coremof__HOYREU_clean,HOYREU_clean,coremof,116,12,0.10344827586206896,1837.4790399999974,27497.392334124514,0.1109634576582044
coremof__HOYTUL_clean,HOYTUL_clean,coremof,114,8,0.07017543859649122,1610.6954556799992,52046.594724291135,0.05138900523118048
coremof__HOZDIL_clean,HOZDIL_clean,coremof,58,4,0.06896551724137931,810.0458063999998,37519.78826195368,0.03585075421725365
coremof__HOZFEJ_clean,HOZFEJ_clean,coremof,216,4,0.018518518518518517,1969.4775199999983,41496.73656696691,0.07881088088632605
coremof__HOZTOG_clean,HOZTOG_clean,coremof,570,42,0.07368421052631578,11674.125839999937,111952.27462324567,0.1731571965907987
coremof__HUCBAJ_charged,HUCBAJ_charged,coremof,212,8,0.03773584905660377,2464.657440000007,54566.564897393844,0.07500307143398406
coremof__HUFHEX_clean,HUFHEX_clean,coremof,132,6,0.045454545454545456,1680.3289199999983,41654.26414615719,0.06698598267412191
coremof__HUQHOS_clean,HUQHOS_clean,coremof,326,6,0.018404907975460124,3115.265680000002,55029.41693055344,0.0940046370290733
coremof__HUSGAE_clean,HUSGAE_clean,coremof,60,4,0.06666666666666667,1098.0931200000007,30009.950669134963,0.06076073048664039
coremof__HUSQES_clean,HUSQES_clean,coremof,168,8,0.047619047619047616,1976.8468799999969,42064.55188464681,0.07803795181102234
coremof__HUYKAN_clean,HUYKAN_clean,coremof,492,12,0.024390243902439025,4596.288479999966,66935.93228071132,0.11402420676529296
coremof__HUZFEO_clean,HUZFEO_clean,coremof,158,2,0.012658227848101266,1486.2296000000001,58005.6254191368,0.04254660293556779
coremof__HUZXUX_clean,HUZXUX_clean,coremof,524,8,0.015267175572519083,4595.633679999986,84480.13713141809,0.09033163913490681
coremof__IBAPEJ_clean,IBAPEJ_clean,coremof,72,4,0.05555555555555555,1388.0401999999995,49792.09599753293,0.04629037866221735
coremof__IBASAH_clean,IBASAH_clean,coremof,178,10,0.056179775280898875,2614.0388800000032,59957.570107054904,0.0723964242396902
coremof__IBITUK_clean,IBITUK_clean,coremof,145,3,0.020689655172413793,1453.7439999999986,55363.998176369714,0.0436023189139126
coremof__IBUBAL_clean,IBUBAL_clean,coremof,576,32,0.05555555555555555,8985.180479999965,65031.174928282686,0.22943216424962243
coremof__ICIZAV_clean,ICIZAV_clean,coremof,60,4,0.06666666666666667,882.4396880000012,36314.735525368764,0.040350715891037385
coremof__IFAGON_clean,IFAGON_clean,coremof,528,16,0.030303030303030304,5018.61695999995,71799.1780975036,0.11606831363813341
coremof__IFUDAO_charged,IFUDAO_charged,coremof,108,6,0.05555555555555555,1775.3637599999968,53227.657831212804,0.05538588397509973
coremof__IGAGAA_clean,IGAGAA_clean,coremof,128,12,0.09375,2211.9118599999956,44257.962400315555,0.08298994929282318
coremof__IGAHED02_clean,IGAHED02_clean,coremof,22,2,0.09090909090909091,367.98446999999976,39768.75165004652,0.015365143812261969
coremof__IGINIX01_clean,IGINIX01_clean,coremof,128,8,0.0625,1844.0961599999982,64975.15226821509,0.047128688573232054
coremof__IGOJEV_clean,IGOJEV_clean,coremof,300,4,0.013333333333333334,3196.142720000005,84783.3047753374,0.06259864324766258
coremof__IGUTUB_clean,IGUTUB_clean,coremof,188,4,0.02127659574468085,2035.2233600000031,61259.719093966276,0.055167864765311804
coremof__IHAJEH_clean,IHAJEH_clean,coremof,70,10,0.14285714285714285,1610.988934000002,46159.234652806736,0.05795395181242744
coremof__IHAZOH_clean,IHAZOH_clean,coremof,416,24,0.057692307692307696,5407.034239999952,56718.70924578969,0.15830035114260388
coremof__IHILUI_clean,IHILUI_clean,coremof,76,4,0.05263157894736842,1325.432959999999,36917.94073952447,0.05961690078458105
coremof__IJODES_clean,IJODES_clean,coremof,200,6,0.03,2183.852840000001,45249.199417080585,0.08014225673032535
coremof__IKETIC_clean,IKETIC_clean,coremof,36,2,0.05555555555555555,724.1291600000004,44224.681929013364,0.027189449578729142
coremof__IKEZED_clean,IKEZED_clean,coremof,50,6,0.12,841.8663785599997,23830.497305668396,0.05866230958274728
coremof__IKOQII_clean,IKOQII_clean,coremof,198,6,0.030303030303030304,1680.8363999999954,64070.02553843779,0.04356318704897072
coremof__IKOSOQ_clean,IKOSOQ_clean,coremof,528,8,0.015151515151515152,4960.550879999958,63025.52923900801,0.13069606281066729
coremof__ILIGEP_clean,ILIGEP_clean,coremof,56,2,0.03571428571428571,900.7574800000009,28960.81944016737,0.051647122353093385
coremof__ILOJOJ_clean,ILOJOJ_clean,coremof,204,4,0.0196078431372549,2019.8595200000009,31484.011720730665,0.10653202875653377
coremof__ILOSOS_clean,ILOSOS_clean,coremof,288,8,0.027777777777777776,2911.6235199999937,79422.19589901579,0.06087548382997189
coremof__ILUFUR_clean,ILUFUR_clean,coremof,190,10,0.05263157894736842,2970.5368100000082,25213.809745908016,0.19563455390072057
coremof__ILUHUT_clean,ILUHUT_clean,coremof,190,10,0.05263157894736842,2898.4660100000083,25357.355581514632,0.18980749105896128
coremof__IMAXUR_clean,IMAXUR_clean,coremof,392,12,0.030612244897959183,4117.759119999984,58188.494741719995,0.11750948217441885
coremof__IMIDZB10_clean,IMIDZB10_clean,coremof,102,6,0.058823529411764705,1197.285840000001,64363.08470633158,0.030889444163191566
coremof__INIDAL_clean,INIDAL_clean,coremof,160,24,0.15,4256.639139200019,36010.40573326321,0.19628536360897333
coremof__IPOWOA_clean,IPOWOA_clean,coremof,134,10,0.07462686567164178,2008.1671199999973,61479.11189338431,0.05424021024904301
coremof__IQOZUJ_clean,IQOZUJ_clean,coremof,64,4,0.0625,768.25558,37575.67115801294,0.033950648502292874
coremof__IRAHUF_clean,IRAHUF_clean,coremof,160,24,0.15,4256.639139200019,35676.05445084,0.19812492417848637
coremof__IRELAU_clean,IRELAU_clean,coremof,168,8,0.047619047619047616,2132.512000000001,37273.85797698012,0.09500276274541403
coremof__IRISAD01_charged,IRISAD01_charged,coremof,36,2,0.05555555555555555,806.1137200000007,40361.486065746925,0.03316486717069255
coremof__IRISAD_clean,IRISAD_clean,coremof,26,2,0.07692307692307693,770.0368000000005,40385.44633194829,0.031661806548071034
coremof__ISISUZ_clean,ISISUZ_clean,coremof,120,4,0.03333333333333333,1391.0788800000003,35709.540611923294,0.0646869375908715
coremof__ISUFOS_clean,ISUFOS_clean,coremof,121,1,0.008264462809917356,983.4979600000007,38127.42170306147,0.04283365387831277
coremof__ISUXAW_clean,ISUXAW_clean,coremof,144,8,0.05555555555555555,2964.8366400000077,43650.004027088115,0.11278869673761908
coremof__ITIWAK_clean,ITIWAK_clean,coremof,388,4,0.010309278350515464,3573.1633599999855,43052.12640260065,0.1378184504787963
coremof__ITIWUE_charged,ITIWUE_charged,coremof,408,4,0.00980392156862745,3970.9657599999878,43444.49774585536,0.15177857079128063
coremof__IVARUT_clean,IVARUT_clean,coremof,138,2,0.014492753623188406,1201.9781600000008,42218.09476005823,0.04727668795154398
coremof__IVEHEW_manual,IVEHEW_manual,coremof,98,2,0.02040816326530612,1072.08048,37350.086361624555,0.0476633842916193
coremof__IVOCON_clean,IVOCON_clean,coremof,46,6,0.13043478260869565,1032.2932159999998,37372.1333049187,0.04586741675591058
coremof__IVOGUX_clean,IVOGUX_clean,coremof,44,4,0.09090909090909091,753.9079599999998,37898.001863983074,0.0330332354907203
coremof__IWAYAG_clean,IWAYAG_clean,coremof,66,12,0.18181818181818182,1291.1609999999996,43919.91327445481,0.04881665563345619
coremof__IWAYUA_clean,IWAYUA_clean,coremof,228,36,0.15789473684210525,4564.94603136001,47666.20837413108,0.15902819797405607
coremof__IXAZEO_clean,IXAZEO_clean,coremof,68,8,0.11764705882352941,1592.2050799999975,31824.270146687937,0.08307869199175133
coremof__IXEDUK_charged,IXEDUK_charged,coremof,566,6,0.01060070671378092,6150.901718399941,86958.20216351737,0.11745657504526122
coremof__IXOFAD_clean,IXOFAD_clean,coremof,72,4,0.05555555555555555,924.2234400000006,45571.75526025599,0.033676761397994505
coremof__IXOFEH_clean,IXOFEH_clean,coremof,72,4,0.05555555555555555,924.2234400000006,44823.5259625602,0.034238920197160315
coremof__IXOFOR_clean,IXOFOR_clean,coremof,72,4,0.05555555555555555,924.2234400000006,45043.235389105015,0.03407191146750206
coremof__IXOFUX_clean,IXOFUX_clean,coremof,72,4,0.05555555555555555,924.2234400000006,45971.538930450006,0.03338389716970954
coremof__IXUWOO_clean,IXUWOO_clean,coremof,244,4,0.01639344262295082,2365.7447800000064,29212.858304149297,0.1344754281794142
coremof__IYAJOJ_clean,IYAJOJ_clean,coremof,204,12,0.058823529411764705,2814.001197120008,31808.08026651414,0.1469047764632364
coremof__IYOBAA_clean,IYOBAA_clean,coremof,252,16,0.06349206349206349,3976.3181599999834,66244.29881414799,0.09967396084054883
coremof__IYUHEQ_clean,IYUHEQ_clean,coremof,384,12,0.03125,5112.665639999952,44670.90629871513,0.19005168538359393
coremof__IYUJAO_clean,IYUJAO_clean,coremof,264,9,0.03409090909090909,3519.2815799999994,33465.44752346948,0.17462502319317302
coremof__IZENIM_clean,IZENIM_clean,coremof,464,24,0.05172413793103448,9436.038080000004,90555.14202941599,0.17303169665037202
coremof__IZEQUB_clean,IZEQUB_clean,coremof,226,6,0.02654867256637168,2433.930960000009,79107.17651537502,0.05109065476128751
coremof__IZEVAM_clean,IZEVAM_clean,coremof,64,8,0.125,1214.1765599999997,38519.364514461995,0.052342182615007206
coremof__IZIKEJ_clean,IZIKEJ_clean,coremof,28,4,0.14285714285714285,502.09540000000027,39045.11982849007,0.021353475940719024
coremof__JAHXUM_clean,JAHXUM_clean,coremof,232,8,0.034482758620689655,3555.6094399999997,53050.147040147094,0.11129523121252743
coremof__JAKBOP_clean,JAKBOP_clean,coremof,64,4,0.0625,1012.2501800000005,37493.194456512,0.04483162860429299
coremof__JAKPET_clean,JAKPET_clean,coremof,356,8,0.02247191011235955,4912.29951999996,52938.096477075276,0.15408686376422243
coremof__JALPAQ_clean,JALPAQ_clean,coremof,208,8,0.038461538461538464,2437.959840000005,48752.1186033024,0.08303900780319454
coremof__JAVNIE_clean,JAVNIE_clean,coremof,130,6,0.046153846153846156,1692.1236799999988,35888.639011614476,0.07829323021275954
coremof__JEDKEJ_clean,JEDKEJ_clean,coremof,452,20,0.04424778761061947,4818.376639999965,79422.97164698293,0.10074040900755855
coremof__JEJKEP_clean,JEJKEP_clean,coremof,184,8,0.043478260869565216,2144.710200000001,59950.41324724801,0.059405346531101404
coremof__JEXWUF01_clean,JEXWUF01_clean,coremof,26,2,0.07692307692307693,387.9710299999998,37855.95293053712,0.017018223083861476
coremof__JEXXAM07_clean,JEXXAM07_clean,coremof,26,2,0.07692307692307693,387.49143999999984,37026.48195558792,0.017377958696288803
coremof__JOCWIJ_clean,JOCWIJ_clean,coremof,176,12,0.06818181818181818,2343.702879999997,37777.12909811459,0.10302027405616598
coremof__JOFGOC_clean,JOFGOC_clean,coremof,228,4,0.017543859649122806,2267.553120000005,35063.348924141625,0.10738736192874665
coremof__JOKXAI10_clean,JOKXAI10_clean,coremof,60,8,0.13333333333333333,1356.8779999999997,52119.452208925046,0.04323047983271475
coremof__JOKXAI_clean,JOKXAI_clean,coremof,60,8,0.13333333333333333,1356.8779999999997,52216.054450220036,0.04315050134165355
coremof__JOKYAJ_clean,JOKYAJ_clean,coremof,120,16,0.13333333333333333,2713.755999999999,69648.27705792,0.06470078005623424
coremof__JOQSOZ_clean,JOQSOZ_clean,coremof,204,12,0.058823529411764705,2340.2796799999983,40221.00771773605,0.09661930557986738
coremof__JORSEQ_clean,JORSEQ_clean,coremof,134,4,0.029850746268656716,1614.6979599999959,44954.41525798049,0.059644175726728595
coremof__JORVET_clean,JORVET_clean,coremof,534,12,0.02247191011235955,5437.169639999946,42989.5378428337,0.21001929892708604
coremof__JOVWOI_clean,JOVWOI_clean,coremof,94,14,0.14893617021276595,1983.8737165999953,57216.526659761796,0.05757601871229951
coremof__JOXPIX_clean,JOXPIX_clean,coremof,190,16,0.08421052631578947,3952.541919999992,35870.23019761349,0.18297485782432557
coremof__JUCGUL_clean,JUCGUL_clean,coremof,100,2,0.02,969.6743600000008,40287.5066827813,0.03996728239696547
coremof__JUGQIN_clean,JUGQIN_clean,coremof,96,4,0.041666666666666664,1628.407599999998,64951.640760944356,0.041631503137858954
coremof__JUJTAL_clean,JUJTAL_clean,coremof,171,3,0.017543859649122806,1696.1967449999993,30597.39680831773,0.09205361414754669
coremof__JUNBUR_clean,JUNBUR_clean,coremof,76,4,0.05263157894736842,1278.1100800000006,50753.09420839506,0.041817188732193485
coremof__JUPFOP_charged,JUPFOP_charged,coremof,304,16,0.05263157894736842,3792.0857599999845,64328.296712436,0.09788703992158093
coremof__JUSBAC_clean,JUSBAC_clean,coremof,172,8,0.046511627906976744,2504.6021600000026,44157.74861584937,0.09418482289828467
coremof__JUWBIO_clean,JUWBIO_clean,coremof,44,4,0.09090909090909091,709.9035200000005,47589.00315898546,0.024770901893839674
coremof__KABXIW_clean,KABXIW_clean,coremof,112,4,0.03571428571428571,1818.305719999998,47634.634848029345,0.06338597309951143
coremof__KAFYAT_clean,KAFYAT_clean,coremof,150,10,0.06666666666666667,2083.0818399999994,67786.88070640016,0.05102814494779402
coremof__KAHKUB01_clean,KAHKUB01_clean,coremof,14,2,0.14285714285714285,251.04769999999996,26701.969452677087,0.01561212607065887
coremof__KAHMOW_clean,KAHMOW_clean,coremof,216,6,0.027777777777777776,2733.8546352000108,48123.750482836454,0.09433330483612667
coremof__KAHYID_clean,KAHYID_clean,coremof,128,8,0.0625,2578.8241600000033,30814.62812720036,0.1389677086445824
coremof__KAHYUP_clean,KAHYUP_clean,coremof,128,8,0.0625,2620.8241600000033,31165.458864146163,0.1396411624593728
coremof__KALGEL_clean,KALGEL_clean,coremof,170,4,0.023529411764705882,1656.1488000000006,53208.36645142508,0.05168547666302308
coremof__KASRED_clean,KASRED_clean,coremof,224,8,0.03571428571428571,2917.060960000001,65324.407504958166,0.0741513603987307
coremof__KAVKIC_clean,KAVKIC_clean,coremof,208,16,0.07692307692307693,5049.159039999964,26065.59530988981,0.32166254941491057
coremof__KAVLID_clean,KAVLID_clean,coremof,192,4,0.020833333333333332,1884.3505600000015,41492.628356370304,0.07541189469066721
coremof__KAXFUM_clean,KAXFUM_clean,coremof,26,1,0.038461538461538464,377.49991999999975,35949.14818655175,0.017437224424496224
coremof__KEDJAG06_clean,KEDJAG06_clean,coremof,80,8,0.1,1564.5959999999989,38922.23298684496,0.06675035274374405
coremof__KEDJAG_clean,KEDJAG_clean,coremof,80,8,0.1,1564.5959999999989,38992.688020230315,0.06662974299433141
coremof__KEGZOL01_clean,KEGZOL01_clean,coremof,10,2,0.2,233.02459999999996,25435.791511198247,0.015212675870868143
coremof__KEGZOL02_clean,KEGZOL02_clean,coremof,40,8,0.2,932.0984000000011,42157.27258507066,0.036714562214432235
coremof__KEHGAH_charged,KEHGAH_charged,coremof,264,4,0.015151515151515152,2550.7725199999977,51556.7104076349,0.08215530793140903
coremof__KEHGOV_manual,KEHGOV_manual,coremof,218,6,0.027522935779816515,2717.6291999999958,67729.84744957683,0.06662837176021268
coremof__KEPPIF_clean,KEPPIF_clean,coremof,164,24,0.14634146341463414,3602.3196000000135,37980.49207954399,0.15749644353345954
